timestamp,engine_id,engine_temp,oil_pressure,fuel_consumption,vibration_level,rpm,engine_load,coolant_temp,exhaust_temp,running_period,fuel_consumption_per_hour,maintenance_status,failure_mode,engine_type,fuel_type,manufacturer
2024-05-26,ENG_007,83.32179881020811,7.081321709068225,3933.9382602001724,4.031473053238295,1647.8360989403136,54.874293285356735,80.00559123532545,450.0,62.888473821052244,100.0,Requires Maintenance,Overheating,4-stroke Medium-Speed,Diesel,Wärtsilä
2024-06-02,ENG_007,82.21240632017397,6.694657385810127,2121.415087185086,4.11072967262801,1601.4040544270713,29.26176291645214,83.20021429639841,450.0,45.710138473100244,100.0,Requires Maintenance,No Failure,2-stroke Medium-Speed,HFO,Caterpillar
2024-06-09,ENG_007,89.25756397715494,7.265269646698422,2287.8068305362526,3.9710450882932005,1488.5209269851928,48.86840611128905,86.63998959672236,450.0,14.836537164721072,154.2008627172312,Critical,Oil Leakage,2-stroke Medium-Speed,Diesel,Mitsubishi
2024-06-16,ENG_007,85.19467628728158,7.885114794508557,5240.0566950760385,3.842064104758752,1220.9102990489855,51.95536595309515,88.81853671543931,450.0,139.46333558247778,100.0,Requires Maintenance,Overheating,4-stroke High-Speed,HFO,Yanmar
2024-06-23,ENG_007,78.08553159705733,5.820013421624895,3895.1443846838415,3.254902823203415,1358.4178118651848,23.109412209345614,81.81888342496752,450.0,143.3227133783821,100.0,Normal,Overheating,2-stroke Medium-Speed,Diesel,MAN B&W
2024-06-30,ENG_007,71.25359702074421,7.7177681548281,1743.9980073973531,3.711309959373667,1447.4506504626993,40.196256691635234,76.1796990837022,450.0,36.91805042803575,100.0,Requires Maintenance,No Failure,2-stroke Medium-Speed,Diesel,Yanmar
2024-07-07,ENG_007,76.31395032409239,6.903776452102305,1000.0,3.36221812229064,1180.8212062851774,28.064880616338456,77.15664263531832,450.0,10.881729520233893,100.0,Critical,Mechanical Wear,4-stroke High-Speed,HFO,MAN B&W
2024-07-14,ENG_007,82.1648579272994,6.338538465691244,3489.1730658520946,3.395001400311342,1352.1942683953534,23.802498228366066,80.95192851080427,450.0,124.12300947499816,100.0,Requires Maintenance,Overheating,4-stroke High-Speed,HFO,MAN B&W
2024-07-21,ENG_007,91.70210126712263,8.0,2000.948531560859,4.033049634866315,1630.466067635336,79.39761394339672,90.81139352511066,450.0,35.5368091450535,100.0,Critical,Oil Leakage,4-stroke High-Speed,Diesel,MAN B&W
2024-07-28,ENG_007,78.11606082758522,7.393265973823268,5167.524101503886,3.853826883651321,1785.4610728578432,39.34123069848338,77.00579807917845,450.0,66.09716222539252,100.0,Normal,Oil Leakage,4-stroke Medium-Speed,Diesel,MAN B&W
2024-08-04,ENG_007,101.96618465553809,8.0,2423.132133332816,3.505077697005908,1416.1130494682898,68.5924667512781,100.0,450.0,10.774722375880387,224.89044717821096,Requires Maintenance,Mechanical Wear,2-stroke Low-Speed,Diesel,MAN B&W
2024-08-11,ENG_007,89.67891773672677,6.883214058256595,1041.1336874172414,3.9219487480743402,1651.2976708632198,35.27843928582583,90.98873950349258,450.0,38.01329023941711,100.0,Normal,Oil Leakage,4-stroke High-Speed,Diesel,MAN B&W
2024-08-18,ENG_007,90.60492356244151,8.0,5898.087119453242,3.4041720384415517,1117.1879858825066,60.89016333343576,94.2996166604922,450.0,133.20758275937882,100.0,Normal,No Failure,4-stroke High-Speed,HFO,Yanmar
2024-08-25,ENG_007,95.3786545354146,8.0,7505.647775950902,3.897000472543761,1631.8902482227222,65.61367159338118,95.4390247822027,450.0,135.1386030817539,100.0,Critical,Oil Leakage,4-stroke Medium-Speed,HFO,MAN B&W
2024-09-01,ENG_007,75.5918202411508,7.160710629580761,2233.5786628759893,3.826156370802508,1339.2103170545038,55.738324436470656,71.38213824955012,444.68583474027656,34.790250581135346,100.0,Normal,No Failure,4-stroke High-Speed,Diesel,Caterpillar
2024-09-08,ENG_007,80.55061419075932,6.889536511975572,3745.9616155366443,3.485498249282238,1561.469123341594,48.2945713130095,79.32835141137362,450.0,56.43352597792384,100.0,Normal,Mechanical Wear,4-stroke Medium-Speed,Diesel,Caterpillar
2024-09-15,ENG_007,81.06334708878508,6.845392379702407,1000.0,3.0823903879728145,1450.4495163520583,44.71045484883611,85.73090242895465,450.0,22.55205440774892,100.0,Requires Maintenance,Overheating,4-stroke High-Speed,Diesel,Yanmar
2024-09-22,ENG_007,81.09972830343918,6.29539250080721,1193.5308835494761,3.6764483575949285,1764.0828019567668,40.93209599257972,76.42999259202314,450.0,12.46100188786696,100.0,Normal,Oil Leakage,4-stroke High-Speed,HFO,Wärtsilä
2024-09-29,ENG_007,90.28180449159106,8.0,9074.986903026962,3.490944673939594,1325.1128703320164,75.77174865486955,92.4992543727952,450.0,166.68484802733278,100.0,Critical,Mechanical Wear,4-stroke Medium-Speed,HFO,MAN B&W
2024-10-06,ENG_007,78.2010178825974,8.0,7089.837750424954,4.224825554229962,1625.5212595123662,69.83716446726375,77.02929854184708,450.0,110.139783809133,100.0,Normal,Mechanical Wear,4-stroke High-Speed,HFO,Yanmar
2024-10-13,ENG_007,95.30060748554003,8.0,6068.233766756569,3.655014328307616,1444.0985073406932,77.90161463999075,92.65021455434146,450.0,91.07221354531755,100.0,Requires Maintenance,Oil Leakage,2-stroke Low-Speed,Diesel,Rolls-Royce
2024-10-20,ENG_007,80.95562066414284,6.105830849650187,5261.623994480718,3.954294455403109,1468.3389043980671,27.457833409132682,82.14245381147921,450.0,128.6037480680903,100.0,Normal,Overheating,4-stroke High-Speed,Diesel,MAN B&W
2024-10-27,ENG_007,97.1651085116155,8.0,6163.300487089993,3.868397229035698,1463.229221368158,63.85204851221866,100.0,450.0,141.13296282753765,100.0,Requires Maintenance,Oil Leakage,2-stroke Medium-Speed,HFO,MAN B&W
2024-11-03,ENG_007,88.94858189890387,8.0,10143.288788419439,3.9461892220214803,1330.8653791011775,76.30042740926227,89.96991442925338,450.0,135.52808103151423,100.0,Normal,Mechanical Wear,4-stroke High-Speed,Diesel,MAN B&W
2024-11-10,ENG_007,74.91137940208237,6.71519068218014,1000.0,2.96314054454533,1497.1802068186657,30.87398396993961,74.12374677195865,450.0,2.77862748069927,359.8899121764749,Requires Maintenance,Oil Leakage,2-stroke Medium-Speed,Diesel,Rolls-Royce
2024-11-17,ENG_007,63.79701038277966,6.7766062045502125,1000.0,3.5270917268630413,1487.4703555756357,23.98977604200665,70.0,450.0,31.383726896003743,100.0,Requires Maintenance,No Failure,4-stroke High-Speed,Diesel,Mitsubishi
2024-11-24,ENG_007,87.87233750426662,8.0,4497.264921387779,3.8947424393527323,1548.248049681346,64.46723895740354,87.57579002095842,450.0,110.02409075579561,100.0,Normal,Oil Leakage,2-stroke Medium-Speed,Diesel,Caterpillar
2024-12-01,ENG_007,90.84607494254928,8.0,3501.1181471729947,3.4134076719995923,1516.9010291385725,54.46838679079471,86.84962548168096,450.0,63.12757043106577,100.0,Normal,Mechanical Wear,4-stroke Medium-Speed,HFO,Yanmar
2024-12-08,ENG_007,88.0940786706853,8.0,8636.805160703545,4.061077222655229,1659.5989099224473,70.50972660549633,87.16430600642461,450.0,165.05708537826598,100.0,Normal,Oil Leakage,2-stroke Medium-Speed,Diesel,Caterpillar
2024-12-15,ENG_007,89.23312687199144,7.418291232135318,1690.2705850099421,3.5068373843382834,1684.7017232094738,28.386342597577368,89.04395392681663,450.0,111.78800516322667,100.0,Requires Maintenance,Overheating,4-stroke High-Speed,HFO,Wärtsilä
2024-12-22,ENG_007,89.03183743453042,7.898434344623461,9408.353275823873,3.757061709564546,1289.8753356344398,67.71603871159341,81.950212962399,450.0,160.7002166665067,100.0,Normal,Overheating,4-stroke Medium-Speed,Diesel,MAN B&W
2023-01-01,ENG_008,80.36425318230218,6.863624411583454,1820.7999376674393,3.6656181707459377,1673.7545001181543,32.09763920286467,84.52921979606585,450.0,33.84300891649336,100.0,Normal,Mechanical Wear,4-stroke High-Speed,Diesel,MAN B&W
2023-01-08,ENG_008,72.13029156867472,6.169701744193995,4002.34848090646,3.288123659060977,1262.7327145780291,29.819356571942272,70.0,450.0,145.14478072332386,100.0,Critical,Overheating,4-stroke High-Speed,HFO,Wärtsilä
2023-01-15,ENG_008,80.39288608863427,7.052580452283525,1627.2517728110215,3.68128205565703,1617.571177627547,29.855947875859577,79.83500848512219,450.0,53.987187376957856,100.0,Normal,Overheating,4-stroke High-Speed,HFO,Yanmar
2023-01-22,ENG_008,80.7657459899014,8.0,11489.044418066018,3.9747520659038265,1623.9477569405738,68.87448321388293,82.36724572733895,450.0,166.24688778395154,100.0,Critical,Oil Leakage,2-stroke Medium-Speed,Diesel,Wärtsilä
2023-01-29,ENG_008,91.44203974759732,8.0,1915.5691682107404,3.7998171837674417,1117.736621667499,59.91183324177201,95.36768890213486,450.0,26.491696908288745,100.0,Normal,Oil Leakage,2-stroke Medium-Speed,HFO,Caterpillar
2023-02-05,ENG_008,89.03731852702121,7.243925276286574,4871.534048713323,3.614534801322815,1518.595849305882,51.38392548614716,86.66085950790271,450.0,86.74508956483886,100.0,Critical,No Failure,4-stroke High-Speed,HFO,MAN B&W
2023-02-12,ENG_008,89.25540583590559,7.545104039203816,5068.270330362052,3.2989727532578823,1406.3007773279369,41.529829047410146,81.72785005298691,450.0,133.19788168463649,100.0,Requires Maintenance,Mechanical Wear,2-stroke Medium-Speed,HFO,MAN B&W
2023-02-19,ENG_008,86.6897661407975,8.0,3625.469353275378,3.6877832401628856,1348.2469484129251,72.6320324487865,89.92575728883136,450.0,72.68393674147802,100.0,Normal,Oil Leakage,4-stroke High-Speed,Diesel,Rolls-Royce
2023-02-26,ENG_008,83.86682252509453,8.0,3789.432657105849,4.253349328179016,1770.1704661398012,43.546706445358126,80.1183378658159,450.0,78.63812211152465,100.0,Requires Maintenance,Oil Leakage,2-stroke Medium-Speed,Diesel,Caterpillar
2023-03-05,ENG_008,93.5178727074209,7.951799764934037,8990.737070428568,4.161381707481229,1369.2641718725163,68.99596636829463,94.59620243817209,450.0,165.7077736449645,100.0,Normal,Mechanical Wear,2-stroke Low-Speed,HFO,MAN B&W
2023-03-12,ENG_008,86.11583654591547,6.644590766546583,3058.3365455081757,3.996856992010059,1338.72461417639,46.3480945142131,87.38060564632241,450.0,71.45176925059376,100.0,Normal,Overheating,4-stroke High-Speed,HFO,Yanmar
2023-03-19,ENG_008,78.45850335397408,7.606609327314265,4265.3342978889405,4.06855033910652,1515.1389880010188,42.61666576549445,70.0,450.0,101.48411290064269,100.0,Requires Maintenance,Mechanical Wear,4-stroke High-Speed,Diesel,Caterpillar
2023-03-26,ENG_008,72.36832669427221,7.092217536877059,1000.0,3.656271428879645,1637.1179492596832,47.76078714017639,70.0,450.0,9.162662993425318,109.13857693091532,Requires Maintenance,Oil Leakage,2-stroke Medium-Speed,Diesel,Wärtsilä
2023-04-02,ENG_008,83.15960321937696,6.900514965767658,3201.1911432491843,3.7054054465200115,1471.6702827979746,38.08267244984852,81.77716959922556,450.0,141.4912934753237,100.0,Critical,Mechanical Wear,2-stroke Low-Speed,HFO,Mitsubishi
2023-04-09,ENG_008,88.69447045162292,8.0,7059.359891789998,4.037954383527064,1733.2741091338505,64.85656281057507,80.94208669480521,450.0,108.8922322285633,100.0,Requires Maintenance,Oil Leakage,4-stroke High-Speed,Diesel,MAN B&W
2023-04-16,ENG_008,82.21561405685742,6.851857036701093,2560.1317248253263,4.002591357929323,1606.195132392818,50.16322340554875,78.20146022808518,450.0,67.87537728095268,100.0,Critical,Overheating,2-stroke Medium-Speed,Diesel,Caterpillar
2023-04-23,ENG_008,83.99955533122005,6.658141253371283,1000.0,3.284756011545657,1064.357736053714,33.93276170880904,84.36819101160005,450.0,2.7164827123593183,368.1230863168205,Requires Maintenance,Mechanical Wear,2-stroke Medium-Speed,HFO,Caterpillar
2023-04-30,ENG_008,91.96774462817005,8.0,6548.910016083843,3.9646902947413416,1394.1066072985984,73.97447439647411,91.70229367189624,450.0,99.40036185970865,100.0,Critical,Oil Leakage,4-stroke Medium-Speed,HFO,Mitsubishi
2023-05-07,ENG_008,76.31406672087881,7.653242165772418,1000.0,3.645831966174663,1387.6315801296603,43.033473282392684,77.22203001281163,450.0,2.1265151853392483,470.25293160108214,Normal,Overheating,2-stroke Medium-Speed,Diesel,Wärtsilä
2023-05-14,ENG_008,76.12669005457069,7.746554964654928,1000.0,3.9837465319860446,1595.8721906858846,52.613171666839314,77.47435299075724,450.0,0.20220713671500867,800.0,Requires Maintenance,Overheating,2-stroke Low-Speed,HFO,Yanmar
2023-05-21,ENG_008,86.67168167169602,8.0,6608.502934382803,3.9281167272627973,975.0365887251777,74.38832665787282,81.62619297075719,450.0,103.50455844109158,100.0,Critical,No Failure,4-stroke Medium-Speed,Diesel,Rolls-Royce
2023-05-28,ENG_008,99.20134540028579,7.342954695394888,2158.165374287042,4.107545078122228,2009.8019417435444,57.454279754839526,95.34680061004786,450.0,31.754867312205114,100.0,Requires Maintenance,No Failure,4-stroke High-Speed,Diesel,Mitsubishi
2023-06-04,ENG_008,81.71804860241441,6.187966957672589,1000.0,3.610438669134181,1606.205218978842,27.013882442501846,84.00214717095056,449.8896779449554,32.23710835264001,100.0,Critical,Oil Leakage,4-stroke High-Speed,HFO,Yanmar
2023-06-11,ENG_008,93.86003993491761,8.0,7400.607414935268,4.096556360784465,1529.7753607835382,76.3899274168085,98.43303065792566,450.0,109.74962305990094,100.0,Critical,Overheating,4-stroke Medium-Speed,Diesel,Yanmar
2023-06-18,ENG_008,86.39044031935649,7.817916745805698,2021.2335804581567,4.438747029671679,1736.3135432838292,57.66248318428507,83.48821617276985,450.0,9.02112757381488,224.05553672969637,Normal,Mechanical Wear,4-stroke Medium-Speed,Diesel,Wärtsilä
2023-06-25,ENG_008,80.79133636409037,6.881305178732981,1621.0937128110584,3.3663094366804347,1968.730810562525,40.09433687942517,81.56805314638125,450.0,52.65213432772546,100.0,Requires Maintenance,No Failure,4-stroke High-Speed,Diesel,Rolls-Royce
2023-07-02,ENG_008,84.34287722473645,5.817494351829614,1984.8167273036447,3.3297340096915304,1674.1493289176806,28.356324359803235,86.76412590467814,450.0,25.104559559859204,100.0,Critical,Overheating,2-stroke Medium-Speed,Diesel,Yanmar
2023-07-09,ENG_008,87.83947469734817,7.341404873489533,5722.834156110825,4.223400302143123,1689.762619294324,67.64151135621776,88.55214154891603,450.0,97.46963012581769,100.0,Critical,Mechanical Wear,4-stroke High-Speed,Diesel,Caterpillar
2023-07-16,ENG_008,90.0459116601347,8.0,6322.308660808616,3.916047975655274,1526.1380048928766,57.20436535571081,89.29961274387176,450.0,111.1765459942025,100.0,Requires Maintenance,Mechanical Wear,2-stroke Medium-Speed,HFO,Rolls-Royce
2023-07-23,ENG_008,83.86015990411582,7.721994062555078,5669.38851909627,3.8347489448943612,1471.6948493266104,52.007665518579294,81.93820992076884,450.0,121.15082340463931,100.0,Normal,Mechanical Wear,2-stroke Medium-Speed,Diesel,MAN B&W
2023-07-30,ENG_008,101.79084965409255,8.0,2992.446479784844,4.139004655044091,1404.8409111990197,73.63355498305745,100.0,450.0,42.87884444231899,100.0,Requires Maintenance,Overheating,4-stroke Medium-Speed,Diesel,Yanmar
2023-08-06,ENG_008,93.90619233993307,8.0,1657.194311155799,3.904744995500393,1334.7776016570915,67.31583267347185,94.194819464514,450.0,14.993958274946111,110.52413784056331,Critical,No Failure,2-stroke Low-Speed,HFO,Mitsubishi
2023-08-13,ENG_008,84.95793190860763,6.098635696784457,2021.3377031798639,3.304518774334934,1362.5971800601005,29.10049278396507,86.12475800225945,450.0,13.218854366238835,152.9132288757483,Requires Maintenance,No Failure,2-stroke Low-Speed,Diesel,Yanmar
2023-08-20,ENG_008,78.68894834687868,6.9384401867049625,2952.821205349446,3.690620386275508,1229.8888071314034,38.70332406773289,79.6619085891194,450.0,71.5934601397216,100.0,Normal,Mechanical Wear,2-stroke Medium-Speed,HFO,Mitsubishi
2023-08-27,ENG_008,85.76348507949749,7.172567243749805,5416.259163390305,3.5977724877199004,1484.8257098629954,34.90934838886794,83.32622985849505,450.0,158.90186072253613,100.0,Requires Maintenance,Oil Leakage,2-stroke Low-Speed,Diesel,Yanmar
2023-09-03,ENG_008,87.82814613933473,8.0,2022.9670302873922,3.5936278641541013,1163.0664845547226,64.63677755436062,87.98060920927765,450.0,36.57847775350014,100.0,Critical,Oil Leakage,4-stroke High-Speed,HFO,MAN B&W
2023-09-10,ENG_008,77.15375794490828,6.501489896371581,2830.4322532720907,3.696319300629212,1538.1833048287422,22.011946084146764,76.18702988127397,448.7190872613228,43.132589025380284,100.0,Requires Maintenance,Oil Leakage,4-stroke Medium-Speed,Diesel,Yanmar
2023-09-17,ENG_008,94.43325268078098,7.206515051817406,1875.1698233123466,3.983610907603156,1492.7338783915316,54.19338109227899,93.41280990727432,450.0,16.9493187537843,110.63393464670517,Normal,Overheating,2-stroke Medium-Speed,HFO,Yanmar
2023-09-24,ENG_008,84.51038105955033,8.0,5928.810105676294,3.986598688763321,1529.3870596773374,65.74752114444144,85.46125848260662,450.0,101.73580601418028,100.0,Critical,Oil Leakage,2-stroke Medium-Speed,HFO,Yanmar
2023-10-01,ENG_008,92.7980201182385,8.0,7011.70770594959,4.438981971253418,1395.5736859960016,72.60593820570497,90.05109119853248,450.0,114.21864282312538,100.0,Requires Maintenance,Overheating,4-stroke Medium-Speed,Diesel,Rolls-Royce
2023-10-08,ENG_008,84.34749776947996,7.639440218108682,4979.66345479001,4.36098310667868,2115.3720740361005,40.52490492295445,80.73313250706872,450.0,108.01244297100767,100.0,Normal,Overheating,4-stroke High-Speed,HFO,Yanmar
2023-10-15,ENG_008,93.38265338810028,8.0,7911.451443407181,4.3793231310373795,1772.0231800360625,69.27543828032077,94.89082856931654,450.0,144.66988083152324,100.0,Critical,No Failure,4-stroke Medium-Speed,HFO,MAN B&W
2023-10-22,ENG_008,75.73744879972641,7.204933970012719,1000.0,4.161834464007276,1251.0914999830554,26.637904217312432,74.1426170218404,450.0,81.71954028438005,100.0,Normal,Mechanical Wear,4-stroke High-Speed,HFO,MAN B&W
2023-10-29,ENG_008,101.66746175526174,7.865514475229814,1851.5958214823268,3.937219163184086,1546.5736174853796,70.7871375040711,100.0,450.0,22.588782848866828,100.0,Requires Maintenance,No Failure,2-stroke Medium-Speed,HFO,Yanmar
2023-11-05,ENG_008,71.82013649527437,6.447425439201587,2765.453884203023,3.3262524843106287,1378.3987714125353,27.649319739918944,70.0,450.0,48.620061958341324,100.0,Requires Maintenance,Overheating,4-stroke Medium-Speed,Diesel,Rolls-Royce
2023-11-12,ENG_008,90.44559817324897,7.281560891271325,5994.163854950526,3.8450333314564866,1297.1040546585173,43.837237433622036,93.33484651977886,450.0,111.2882355347871,100.0,Normal,Oil Leakage,4-stroke High-Speed,Diesel,MAN B&W
2023-11-19,ENG_008,96.42664461199016,8.0,5982.778104290097,3.7185797229570543,1231.985585775213,67.83772194677321,97.99869324773724,450.0,103.00449158858206,100.0,Critical,No Failure,4-stroke High-Speed,HFO,Wärtsilä
2023-11-26,ENG_008,88.20295764029635,6.043072313821876,2612.871885572577,3.5867504401795363,1586.4433381518509,28.995045640926428,90.32716399623183,450.0,89.2085257968177,100.0,Normal,Overheating,2-stroke Medium-Speed,Diesel,Mitsubishi
2023-12-03,ENG_008,72.18538962064844,7.529977355403343,4117.923671916431,3.223636823907536,1363.7239529860851,33.75508371395849,73.34736648184168,450.0,114.73802233969944,100.0,Normal,Overheating,2-stroke Medium-Speed,HFO,Mitsubishi
